VALOR_BF,QTD_BF,VALOR_AE,QTD_AE,VALOR_BPC,QTD_BPC,CONF,OBT,INC,Selected,MUNICIPIO
0.584402340301591,0.43574417987805725,0.5353381004984438,0.5980597818086665,0.06813963958907317,0.07014442199655944,0.23406753567069893,0.28309464346106816,0.2340646089403203,No,LAGOA ALEGRE
0.3979933097034773,0.31423896032326504,0.2626474694729756,0.3825625680361054,0.170505458852611,0.17414537198428065,0.7178824074535299,0.10389664637784939,0.7178806405889695,No,LAGOA DO BARRO DO PIAUI
0.38066746342305824,0.3489306950413664,0.29016995614423274,0.4187562679748609,0.14615554573574902,0.14863820745605563,0.08363432484618799,0.1431307750485022,0.08363832532949715,No,LAGOA DE SAO FRANCISCO
0.7392414904232809,0.5732831103874526,0.7821841870603157,0.739329859690975,0.03472016233416029,0.03902676929605356,0.7159209384459562,0.23801126421697286,0.7159131777697857,No,LAGOA DO PIAUI
0.6578888654024773,0.6210717894010686,0.6171715191970273,0.6670218056736967,0.006813924074078975,0.006808095225427067,0.0465843936289507,0.28026205653209707,0.04658444223486852,No,LAGOA DO SITIO
0.6655955864861186,0.6150196009782994,0.713376114152183,0.5991105210696802,0.22317949862237574,0.22631677155603808,0.04149619341044143,0.0913387892141433,0.04149654107343079,No,LANDRI SALES
0.34441367021127745,0.42999536226879514,0.5654603009108583,0.5974506388040022,0.43467641321886064,0.43488569691799805,0.12003730688250269,0.20742653015590232,0.12003638748439782,No,LUIS CORREIA
0.6600014469950205,0.5698450086719197,0.6324948929720158,0.6068975218689641,0.3750965477689068,0.3754671462223478,0.644599642070284,0.4933928867264816,0.6445979394529184,No,LUZILANDIA
0.5425816482778288,0.38857560970849525,0.22900400589885994,0.32086309161370313,0.014857388358637062,0.016965347283771807,0.4621553288043998,0.11639925123679636,0.4621527851234425,No,MADEIRO
0.2506736258722077,0.30764422828729604,0.39960735377896595,0.4447335079119396,0.04946113983666132,0.05271341780824218,0.23287273091000155,0.45208346316029996,0.23286932238888067,No,MANOEL EMIDIO
0.7059681097142873,0.6339546610553889,0.8713410880758604,0.8223912667647989,0.1308506918679305,0.1328139763807289,0.33012719713088573,0.3417137698225781,0.3301212210962788,No,MARCOLANDIA
0.39829894293346346,0.5494393344269537,0.6213181023927856,0.4948071044230599,0.07366871990532317,0.07747968560570659,0.11846258257535068,0.10631762780586697,0.11846030167763229,No,MARCOS PARENTE
0.5552442464921667,0.4187161697301383,0.3975028141698592,0.5051824779501985,0.07119762523049047,0.07387274821572505,0.004115933510037095,0.0,0.004114747508938205,No,MASSAPE DO PIAUI
0.6557262153095561,0.49677481380217664,0.48978391605592314,0.43771552620624515,0.11773614667154353,0.11924687567075068,0.3293121230270709,0.22112238884824836,0.329306733800165,No,MATIAS OLIMPIO
0.614273479793339,0.46119518693023753,0.44460017338618424,0.43682964818845116,0.2930932945286633,0.29336457416919715,0.3174500709140905,0.1719095576619273,0.3174490680996002,No,MIGUEL ALVES
0.4179612239039851,0.34579995849418715,0.5127509985199178,0.6022911261084279,0.07077785901185163,0.08486077604021491,0.2522290167024503,0.0,0.2522266178679473,No,MIGUEL LEAO
0.44985396446860426,0.3887427022956563,0.37217136818192564,0.5211587265760785,0.09601728848739201,0.09860001756656052,0.018340990651956973,0.0,0.01834183079819755,No,MILTON BRANDAO
0.49283651730157135,0.39009516588371645,0.42656376554916114,0.45273700981922227,0.17697948706643915,0.17849628270909904,0.47917512245937105,0.3662543649291093,0.47917239628509173,No,MONSENHOR GIL
0.490219042461536,0.423421377343437,0.5607354173002447,0.6242398699965991,0.259480454393585,0.25925848651129796,0.19411455919898615,0.12482614244131858,0.19411242040237792,No,MONSENHOR HIPOLITO
0.6405945453640162,0.43762402485693824,0.425639210516111,0.4558922371125649,0.08641927901810781,0.0880058407635873,0.17794653063552518,0.18228168807646805,0.17794960756521191,No,MONTE ALEGRE DO PIAUI
0.7102317066661432,0.47944433279806176,0.33841824656224756,0.44284379558137765,0.015567380817081576,0.015554063981480994,0.04189335219747356,0.0,0.04188791808584908,No,MORRO CABECA NO TEMPO
0.5055703676241428,0.4245141206160455,0.38212680754102274,0.4636800088290005,0.05450186753690729,0.05704835179552607,0.5267480647344486,0.1423304558236871,0.5267405699295522,No,MORRO DO CHAPEU DO PIAUI
0.25460073114036275,0.32731711665853586,0.15916602015771045,0.222199143912959,0.051994949948175835,0.05387456335282269,0.07839041602862115,0.15841431015030752,0.07839175781167364,No,MURICI DOS PORTELAS
0.6600534593915582,0.5036100583025296,0.5413013507015786,0.5673365204412714,0.15140810401178167,0.1536798320513898,0.09699750342995049,0.13179966995200676,0.09699803253718083,No,NAZARE DO PIAUI
0.746366363624309,0.7033166918443013,0.9947199956102329,0.8226622491583857,0.13995020859640991,0.14188682145627066,0.11727225601057858,0.3950375988590691,0.11727559288328504,No,NAZARIA
0.37827045873040527,0.448695051043924,0.628624440506189,0.6124733555255311,0.12676067480520944,0.13027087508760712,0.09094428396781833,0.39723933378964177,0.09094755548033596,No,NOSSA SENHORA DE NAZARE
0.7527705804746773,0.7629898498654324,0.7845535288315595,0.7954304855294723,0.07710975767356537,0.07907126382302124,0.5536966255280382,0.4451347343662116,0.553692695000952,No,NOSSA SENHORA DOS REMEDIOS
0.37608897464420243,0.39252282058445415,0.3456667612348481,0.41648205005631705,0.12627244415695524,0.1288487761719516,0.07166398158645121,0.14733858001184733,0.07166430430091604,No,NOVO ORIENTE DO PIAUI
0.7656060359118267,0.6574243433220212,0.8533778782094462,0.9279480180364469,0.20639401079952188,0.21210938203833055,0.2097394213345161,0.0,0.20973576762783222,No,NOVO SANTO ANTONIO
0.293251661681755,0.3788764086936034,0.44418475450329153,0.45832305957840697,0.806894734856094,0.806680408930175,0.37690672261511465,0.18285517957396755,0.37690664071590263,No,OEIRAS
0.5731247299004488,0.535060944191773,0.8993781676849489,0.8394375865510277,0.028691081684836806,0.03583317301955666,0.3373785341199013,0.39336225204464326,0.3373775624616556,No,OLHO D'AGUA DO PIAUI
0.6663467576674581,0.6144672065385325,0.7178584142782193,0.6623718245188387,0.26451627460288335,0.26685592123847823,0.12537991506059354,0.14083834854073643,0.1253781548160528,No,PADRE MARCOS
0.7012922138216147,0.5656742256278915,0.7598834765995218,0.8121278795928552,0.06407547517226965,0.06828870715821929,0.0462216697249847,0.11713220849815666,0.0462247984937274,No,PAES LANDIM
0.41178235535805197,0.47541000951908485,0.2575688830063333,0.35200256259811635,0.026022193074289508,0.02599993285780166,0.016274182794508603,0.1427084357889905,0.016268590408089867,No,PAJEU DO PIAUI
0.3940690332684506,0.4210343552956172,0.5222052193786312,0.48549680671588513,0.16088454360988652,0.1642414160376451,0.150665913461068,0.1918060237512944,0.15066957202394804,No,PALMEIRA DO PIAUI
0.4702707924215138,0.5472287522382397,0.4665290973190972,0.41096688676153903,0.13344540004352962,0.13454334882062,0.13796335386771483,0.13305973970393806,0.1379656857559923,No,PALMEIRAIS
0.5803380247496803,0.5878461372661995,0.532519917096042,0.5983205183769741,0.06706403979373926,0.07147378247307666,0.09675564048059812,0.0,0.09675474412405595,No,PAQUETA
0.6897172851709146,0.5343399429228761,0.483614580494361,0.4924867126023084,0.10787671232876712,0.10941752857920524,0.05832193211094515,0.04481872754044008,0.058325752607417125,No,PARNAGUA
0.0,0.0,0.1283035117205566,0.15995593843075384,0.6363673755957908,0.635707615068143,0.443522835414591,0.42336332530547244,0.4435253548837505,No,PARNAIBA
0.6480102194093618,0.5783632486507629,0.8428467593307215,0.593729566267835,0.07361028620068669,0.07763327969611439,0.41938347463673764,0.33640544091506297,0.41937633544183295,No,PASSAGEM FRANCA DO PIAUI
0.1854619280159532,0.30159593607809815,0.3039967286245717,0.4029888999245081,0.04690915549402507,0.049626029542916665,0.068705418337683,0.0,0.06870253231504793,No,PATOS DO PIAUI
0.7184449807601274,0.665838135393618,0.6593348642604487,0.6701306034882591,0.004360406048393925,0.004356676017556975,0.2590499223649966,0.0,0.25904927119253635,No,PAU D'ARCO DO PIAUI
0.3382702105484452,0.4770154541077701,0.5538980889872269,0.5669418969902442,0.7666015650056586,0.7668040618076812,0.045480195656198444,0.023565701354036392,0.04548435549726036,No,PAULISTANA
0.9056428435488661,1.0,0.894510998414536,0.9204479534221528,0.019187209644550913,0.01917079629156156,0.16727494703442067,0.1315308373372012,0.1672766506589943,No,PAVUSSU
0.6428911578322177,0.47308307433833124,0.5803255739651046,0.5538923376765957,0.4880431564504564,0.4876256469560492,0.09256195526501303,0.12483580839628539,0.09255537455837864,No,PEDRO II
0.8012264467976947,0.6521951895785774,0.6312179426791253,0.6900704799059644,0.048684896396007094,0.04864324977804643,0.05177061852018929,0.19070934104451454,0.051767543210137726,No,PEDRO LAURENTINO
0.6591370034043985,0.644815244401358,0.6349352888793416,0.6888496026749759,0.056453999661762226,0.060434686183189174,0.06767860961667727,0.11057130518721739,0.06767648987708647,No,NOVA SANTA RITA
0.11676404881204273,0.21523777124551843,0.32268705860151975,0.3118306146634441,0.8981046280142876,0.8975614774899078,0.41472499386463324,0.3647911641794436,0.41472212232118305,No,PICOS
0.5005945651612367,0.3939498384817106,0.32690253985091894,0.422533174994131,0.09308405681267368,0.09445691777984395,0.1501909573964449,0.03988116507700906,0.1501935729547907,No,PIMENTEIRAS
0.31491404738781437,0.4522546537546769,0.5178933185571808,0.5821525797846061,0.2297466589840338,0.2305065852013747,0.09514393945929711,0.05249811548319011,0.09514692504601326,No,PIO IX
0.49456565967535887,0.4334768323654492,0.597607495836464,0.5842638153304432,0.7431038488054915,0.7424681739989855,0.15222206103849187,0.20157919720282957,0.15222450231652881,No,PIRACURUCA
0.10485652192704395,0.1165861136135661,0.27808722244037093,0.31476577448096116,0.6663106894609744,0.6660163717621392,0.3425508320331092,0.23521078026349276,0.3425500856798325,No,PIRIPIRI
0.7299136501691456,0.490009813100388,0.49159618214477335,0.463783052359289,0.07437982580242931,0.07571839135224143,0.40153661438744137,0.42329947308862015,0.40153165922697753,No,PORTO
0.4994721393587915,0.44745437434818913,0.4818013678349729,0.38946441164939116,0.052067431633220446,0.058525752922199886,0.5049689151430271,0.17846453464534642,0.5049609680763291,No,PORTO ALEGRE DO PIAUI
0.7698112262143115,0.68772680137393,0.734561861783112,0.7361306194067712,0.0783655330119162,0.08389124638694682,0.07811405924215549,0.0,0.07811673612727159,No,PRATA DO PIAUI
0.413739043472348,0.34438389501007427,0.2003771396991522,0.3391155050463572,0.06080661882099157,0.06271442879365824,0.20458563483583697,0.10757092724396994,0.20458439992384014,No,QUEIMADA NOVA
0.9635941565769032,0.6661036610526367,0.6821031049746442,0.647111751282069,0.1446712984203972,0.1465551467127263,0.14215109719188815,0.2754835320624794,0.14215447756457722,No,REDENCAO DO GURGUEIA
0.595476517349404,0.5974640211301844,0.5992716949852537,0.4990059992416773,0.3119831963571915,0.31269655593696355,0.0822728271977755,0.08070512107390514,0.08227379466457933,No,REGENERACAO
0.7618015310472275,0.6275343080948175,0.640627209702772,0.7005985033636892,0.13498348825831705,0.12260729005810272,0.0,0.0,0.0,No,RIACHO FRIO
0.593615534898244,0.7220329272912788,0.5564005855347119,0.5487588966045572,0.047275878844994665,0.0511717240078699,0.01408577676450359,0.0,0.014089572447058326,No,RIBEIRA DO PIAUI
0.3753737104906743,0.2621431288023358,0.20677942997024676,0.20514439968731135,0.23065425374095205,0.23285753788703753,0.41829568488158225,0.32940940531868196,0.41829740421840955,No,RIBEIRO GONCALVES
0.5546543478574545,0.5677865469776678,0.6038984536222907,0.6240635100832487,0.06032844126967901,0.06301669049959782,0.10279860977265445,0.0751926133222775,0.10279464342380842,No,RIO GRANDE DO PIAUI
0.4203085791035407,0.4096632481325407,0.4283363318279952,0.47165353708551044,0.14698202054794524,0.14968044679871026,0.8129187866161055,0.5425436253561253,0.8129112103069666,No,SANTA CRUZ DO PIAUI
0.36702110197825627,0.25399867889557615,0.21283914913771287,0.30520023355042497,0.0394975322696643,0.04384860535212233,0.05018584563515638,0.0,0.050180879646279805,No,SANTA CRUZ DOS MILAGRES
0.49692847745126784,0.33168106661299,0.3147744801929026,0.3497218120615579,0.1410350429054328,0.1437326849579268,0.05506250408428576,0.1546901931517316,0.05505722566586981,No,SANTA FILOMENA
0.7544014825315111,0.55178010193751,0.507336251861179,0.5090881273491052,0.12340469984571509,0.1263064315055895,0.16000453435210718,0.16506446719757298,0.15999915377943263,No,SANTA LUZ
0.1476232117462815,0.2510378901961178,0.2207725998440948,0.33803808729323886,0.05709271406696189,0.06084680014162439,0.03406928412245689,0.0,0.03407095559457573,No,SANTANA DO PIAUI
0.4344637935413758,0.4561183024357126,0.4567968170804473,0.4944246664468915,0.11742904437918393,0.12068083729820178,0.06394737209580238,0.09199902775135797,0.06394254162347417,No,SANTA ROSA DO PIAUI
0.4374336116122467,0.2994110131621282,0.263922467076845,0.3353599170292406,0.1512207849752827,0.1538385427119261,0.018982803799613597,0.0,0.018987073980833106,No,SANTO ANTONIO DE LISBOA
0.49386133500267426,0.25847977683533985,0.1662468876566707,0.30178096709463087,0.008161889155832219,0.008154907214723723,0.2520797351861452,0.2238032803743123,0.2520785292686539,No,SANTO ANTONIO DOS MILAGRES
0.5419169302412746,0.5056548203969409,0.5555049245612437,0.643825192018397,0.20433519444264106,0.20880040866135027,0.1730079895869643,0.2546808261658182,0.17300979500306757,No,SANTO INACIO DO PIAUI
0.6936700660710989,0.6725601808278615,0.7119651111258416,0.7631000876439875,0.09516821474327389,0.09904875500796967,0.028462218505924206,0.0,0.028464744335611077,No,SAO BRAZ DO PIAUI
0.37665817795538653,0.3205225922573556,0.26256230340761566,0.32893873908029175,0.06594706564353763,0.07188071172407055,0.09102844837562853,0.1643911926882695,0.09103217753707504,No,SAO FELIX DO PIAUI
0.8045102175553435,0.6303569961839013,0.5930231101942972,0.7015921873980127,0.11339707580067364,0.11636223643070072,0.023279154571252444,0.0,0.023281643360341872,No,SAO FRANCISCO DE ASSIS DO PIAUI
0.5519834041977707,0.45429546800707576,0.36101302540163455,0.41167064574481865,0.15927056873948292,0.16187801883388758,0.018956104860381934,0.15059594858754127,0.018955340709555946,No,SAO FRANCISCO DO PIAUI
0.5052427825421919,0.34682685474450714,0.14624166611992956,0.1693969964172552,0.09280022343046854,0.0985158915972724,0.06711478207461698,0.3180788483320545,0.06711586875119,No,SAO GONCALO DO GURGUEIA
0.40086984476930915,0.4242444461496316,0.39617837759337204,0.4068411338051976,0.10551052322484601,0.10893427501925361,0.15152081527042358,0.1928769247812119,0.15151579259133896,No,SAO GONCALO DO PIAUI
0.48135538191211297,0.4589792961075351,0.3725723909580235,0.43588787271516866,0.24114237746147263,0.24476047904191617,0.12150545787731924,0.209912712191358,0.12150669572023949,No,SAO JOAO DA CANABRAVA
0.5217210373610291,0.4089274495583523,0.353736736047247,0.4315484561523336,0.08173776713689108,0.08458455482282703,0.14285592900494865,0.0,0.1428526095326747,No,SAO JOAO DA FRONTEIRA
0.6918997561593361,0.5478093325573943,0.5912874802016361,0.6656637470652454,0.054588533449961736,0.057412459654725405,0.2163741103426155,0.39390689761271286,0.21636802132475833,No,SAO JOAO DA SERRA
0.2931909997638176,0.23170373254336274,0.2809454515639136,0.3517175682419528,0.0655952818974301,0.06918023457217796,0.09152319341618917,0.1998507805325987,0.09151875436332482,No,SAO JOAO DA VARJOTA
0.8861843639692933,0.6975643924602213,0.7438060160343413,0.7767481967702021,0.14129702313283504,0.14338203053150178,0.3338543876410159,0.060538100999986084,0.33385516934989107,No,SAO JOAO DO ARRAIAL
0.4167421040066039,0.33076724516388034,0.3592642189952284,0.3439828398392368,1.0,1.0,0.12026392669466872,0.046952952661413416,0.12025852038333794,No,SAO JOAO DO PIAUI
0.5556516219167977,0.5441526481010903,0.7313149442008368,0.7718425393443231,0.18145928462709285,0.18460049597774147,0.09647878165900295,0.5428045891008854,0.09647972243965391,No,SAO JOSE DO DIVINO
0.5341320454655347,0.5908050114728413,0.49191877849042365,0.48177045548154407,0.07535526821149661,0.07999648233572908,0.0540371334941415,0.0,0.054031183227908355,No,SAO JOSE DO PEIXE
0.4051624733864818,0.35347926470971974,0.37343049209552936,0.4966188187511301,0.10259147742943828,0.1051320178435076,0.05591803523886277,0.0,0.055914023990353084,No,SAO JOSE DO PIAUI
0.49919725302428325,0.4134011486526003,0.47140088788630485,0.5154826931131408,0.09701783534517835,0.0997044101330578,0.13386300143801197,0.07600799762515933,0.1338615160041465,No,SAO JULIAO
0.7971112302000358,0.6730880852964689,0.8058592009434212,0.7563856016576267,0.08485294866533466,0.08863401559007505,0.009112383385236027,0.0,0.009107448856544458,No,SAO LOURENCO DO PIAUI
0.4548328512859364,0.3114843733120203,0.23662088770795722,0.3657366454106624,0.08005072223488696,0.08664743130984627,0.11356660878806422,0.0,0.11356280014385751,No,SAO LUIS DO PIAUI
0.24497009133174993,0.19830288295858484,0.11460183921707587,0.25525108888917847,0.1870244307135355,0.19405153803323208,0.019116626934771362,0.0,0.01911400706594174,No,SAO MIGUEL DA BAIXA GRANDE
0.5988061675339295,0.5131508224951543,0.42068252590604666,0.5065166104166002,0.13348811342952577,0.1391727896625308,0.004508260215896707,0.0,0.004506124521356491,No,SAO MIGUEL DO FIDALGO
0.29450278151843373,0.3613974823852722,0.39647702348280045,0.4880519554989723,0.24566352885150847,0.24645115837852097,0.09037661884933552,0.08214905824179972,0.09037635659734712,No,SAO MIGUEL DO TAPUIO
0.5145716826068293,0.5406590419652046,0.47540768119373994,0.48045840965539327,0.28756681089640673,0.28855395360004227,0.2662293159403576,0.16921100303998632,0.26623156825826655,No,SAO PEDRO DO PIAUI
0.42933863074244155,0.3387238656561142,0.4880674357221682,0.5060768843399901,0.9395670042978417,0.937747840533281,0.3239318300011242,0.09753593264829219,0.3239332331972329,No,SAO RAIMUNDO NONATO
0.6809162459998546,0.6374575651284641,1.0,1.0,0.16778575997978182,0.1727222982688414,0.009743834490967882,0.1394173793280164,0.009742114282087625,No,SEBASTIAO BARROS
0.2313354250050121,0.35449307722975515,0.34252167852832766,0.39073832411847437,0.04929066362110879,0.053352540378023644,0.31778761958373664,0.0,0.31778755632655653,No,SEBASTIAO LEAL
0.481687442590948,0.5384512863072176,0.4728322503362004,0.5186584934337535,0.10012518878079328,0.10179461811363827,0.10394641009040653,0.04816640662173975,0.10394761894687853,No,SIGEFREDO PACHECO
0.24886498626656572,0.2787751242631802,0.2849760190973983,0.3928943160616869,0.16754323124032844,0.16739990940008864,0.1536874156512367,0.033051246421710444,0.15368423279527813,No,SIMOES
0.47112891499069304,0.4061163477709824,0.3687065011091404,0.45071596311309775,0.5134137135023812,0.5143609406158182,0.12819862875704396,0.03804884658082675,0.1282024159597199,No,SIMPLICIO MENDES
0.6058960312052629,0.5588901148169991,0.6154653547768119,0.6435280548694107,0.10422887865514173,0.10799674452801554,0.05542497098582664,0.10585224094744777,0.055427447164103326,No,SOCORRO DO PIAUI
0.14982901457045564,0.2524223167098414,0.2691183080788184,0.3361994600202786,0.12579739054326367,0.12830831650221103,0.27102932562864146,0.21558940069341256,0.2710232922211175,No,SUSSUAPARA
0.6576769328605256,0.5970905012290665,0.5639741542560442,0.6508337303692125,0.04229698433034395,0.04226080213673372,0.04103218603396297,0.0,0.0410311197613658,No,TAMBORIL DO PIAUI
0.38580785616905533,0.415288712194121,0.47263603256864756,0.5485913253071458,0.08292656493844287,0.0892291366633821,0.031977337033949824,0.0,0.03197655969028327,No,TANQUE DO PIAUI
0.07424169063073933,0.00981781050349551,0.0,0.0,0.512629295411464,0.5121295591958727,0.34407159956762146,0.5357330568547607,0.3440732827011361,No,TERESINA
0.6061176182363446,0.41382472620360433,0.5508868076259134,0.4562350710123287,0.4238474451138679,0.4234848724490998,0.19538273769082481,0.282670812883244,0.19538175125346424,No,UNIAO
0.4033090385319487,0.3220077490361014,0.5208113487729905,0.39782066725462006,0.4368965727744412,0.43488753081090814,0.7502299537878714,0.493554854604117,0.7502274217774864,No,URUCUI
0.10702539171724874,0.1861643993748318,0.39760269385024816,0.4125343015531276,0.8204235930384398,0.8205642448729084,0.2873010754863209,0.20808633712592026,0.2873024603862997,No,VALENCA DO PIAUI
0.6537392265640968,0.7147775508414784,0.8379839064187244,0.7947680272276392,0.12122228498799606,0.12468089896616712,0.05955540896133277,0.1955281539878265,0.05955277243013391,No,VARZEA BRANCA
0.47782677963843556,0.5439766129100803,0.5400683716845257,0.5392691438877713,0.1807567549439545,0.1846155104957473,0.07704298014138394,0.0,0.0770378049038482,No,VARZEA GRANDE
0.4672202133033515,0.5940369156428371,0.7046236577586974,0.8225472037159076,0.06878586596978911,0.07445427636764171,0.062863159862315,0.0,0.06286361040005077,No,VERA MENDES
0.3901497764298141,0.4043106933798914,0.400200261487337,0.49144443315580394,0.07717669204133105,0.08304226283212773,0.19336610018711023,0.0,0.1933613996488185,No,VILA NOVA DO PIAUI
0.2773983512946505,0.4241955351551135,0.4007595223923289,0.5088169779872516,0.05534060836408516,0.0592427873969676,0.5522767504694455,0.10839060710194731,0.5522752755505722,No,WALL FERRAZ
